user_id,article_1,article_2,article_3,article_4,article_5
213211,272143,160417,218337,162655,199198
213212,336221,235616,162655,337192,234006
213213,162655,272143,276970,64329,156625
213214,123909,59057,123289,124177,336221
213215,272143,175040,199198,166581,218337
213216,160417,272143,162655,166581,199198
213217,199198,64329,198659,156560,158536
213218,336220,272143,336221,111043,235616
213219,292409,292966,293401,293536,292047
213220,158536,64329,160417,166581,272143
213221,272143,182394,224658,64329,166581
213222,96210,336220,293050,124176,124350
213223,272143,198659,182394,64329,224658
213224,64329,272143,199198,324823,166581
213225,64329,199197,158536,175040,166581
213226,199198,64329,166581,156560,324823
213227,272143,199198,175040,158536,162655
213228,336221,199197,168623,336223,284547
213229,158536,64329,160417,166581,272143
213230,336221,234698,59057,234267,272143
213231,198659,64329,162655,224658,175040
213232,123290,123818,124352,124350,198659
213233,293050,59057,272143,119193,199198
213234,124263,124340,288620,8131,324062
213235,336223,272143,59057,156560,313431
213236,272143,175040,218337,158536,160417
213237,199198,64329,300798,156560,267839
213238,293301,233717,156654,156560,285719
213239,199198,64329,198659,156560,158536
213240,270607,160417,158882,162655,156560
213241,289090,272143,20691,336245,175040
213242,156560,158536,162655,199198,59057
213243,272143,293050,293062,182394,293114
213244,64329,199198,324823,166581,336223
213245,160974,160417,158536,158082,162655
213246,288620,8131,324062,17344,19461
213247,199198,64329,129434,198659,58619
213248,198659,199198,64329,166581,324823
213249,293114,64329,199198,162655,156560
213250,285648,284547,285342,272143,64329
213251,64329,156560,158536,199198,160974
213252,64329,199198,324823,166581,123613
213253,283392,158536,64329,272143,162655
213254,199198,64329,58891,59057,160132
213255,168623,293301,199198,183176,215861
213256,96210,159762,158536,156560,233717
213257,160974,160417,158536,156560,272143
213258,336221,199197,214631,199198,156560
213259,336223,95716,272143,133160,64329
213260,198659,64329,166581,276970,162655
213261,272143,175040,199198,166581,218337
213262,285323,314792,282137,86082,283013
213263,20691,288440,111043,32088,284583
213264,160974,160417,158536,272143,199198
213265,123757,124177,123289,124350,64329
213266,272143,199198,234698,95716,166581
213267,87236,199198,64329,87231,198659
213268,70095,199198,156560,166581,293114
213269,123290,123818,124177,124350,123289
213270,158536,199198,160417,199197,175040
213271,158536,156447,162655,225010,160974
213272,293301,158536,64329,272143,162655
213273,341794,341287,343282,343150,341180
213274,156560,158536,162655,199198,166581
213275,336221,199198,156964,175040,166581
213276,198659,199198,64329,166581,324823
213277,272143,175040,199198,166581,218337
213278,160417,162655,218337,160974,64329
213279,272143,175040,199198,166581,218337
213280,272143,175040,199198,166581,218337
213281,272143,175040,199198,166581,218337
213282,199198,166581,162655,156560,175040
213283,272143,166581,123289,124350,293050
213284,64329,272143,199198,324823,166581
213285,160974,160417,158536,272143,199198
213286,162172,157130,198659,154316,104056
213287,158536,160417,64329,160974,162655
213288,225010,206711,271262,202416,69463
213289,64329,272143,199198,324823,166581
213290,96210,288440,64329,198659,199198
213291,331116,202559,218028,272143,160417
213292,57078,336221,199198,64329,198659
213293,198659,199198,64329,166581,324823
213294,272143,175040,166581,162655,198659
213295,272143,175040,199198,166581,218337
213296,199198,64329,198659,162655,175040
213297,20691,272143,124350,123757,123290
213298,276970,64329,198659,199198,324823
213299,64329,162655,156560,199198,160974
213300,272143,175040,199198,166581,218337
213301,298035,298032,299582,133160,166414
213302,199198,166581,175040,156560,162655
213303,199198,64329,198659,96210,162655
213304,272143,48403,270229,31836,175040
213305,64329,272143,199198,324823,166581
213306,272143,158536,175040,160417,198659
213307,272143,199198,257291,166581,159762
213308,64329,199198,162655,235870,95716
213309,336245,272143,162655,288440,284583
213310,58580,20691,313920,202493,158508
213311,272143,175040,199198,166581,218337
213312,336221,234698,31836,48403,119193
213313,341794,343282,343150,341180,341287
213314,272143,160417,199198,166581,32082
213315,272143,64329,198659,124749,96755
213316,160974,160417,158536,272143,199198
213317,272143,64329,160417,158536,288528
213318,272143,199198,166581,324823,288320
213319,272143,235715,199198,64329,198659
213320,50644,198659,199198,208562,64329
213321,95716,59057,64329,235616,336220
213322,289126,283505,160417,348093,348109
213323,272143,293301,111210,58606,276946
213324,199198,160974,64329,156560,198659
213325,31911,124749,59057,48403,119193
213326,162655,156560,199198,158536,331738
213327,199198,175040,166581,324823,156560
213328,272761,271981,271642,166030,165654
213329,96210,64329,277067,336254,199198
213330,64329,156560,160974,199198,218337
213331,272143,199198,160940,175040,158906
213332,64329,254265,160748,272143,337630
213333,199198,162655,336221,175040,160417
213334,272143,158536,156560,199198,160417
213335,293513,123757,158536,160974,124177
213336,199198,175040,166581,324823,156560
213337,48403,336221,133160,234698,162117
213338,272143,199198,162655,175040,158536
213339,158536,64329,162655,108855,160131
213340,198659,199198,64329,166581,324823
213341,10082,8793,8901,9027,270302
213342,162655,64329,160417,236171,199198
213343,272143,175040,199198,166581,218337
213344,123757,168623,123818,111210,237524
213345,128260,233688,336220,354086,272143
213346,235870,119193,300082,59057,64329
213347,297906,298035,298032,299582,298310
213348,277092,277451,276663,289433,277152
213349,160417,162655,218337,160974,64329
213350,160974,160417,158536,272143,199198
213351,124194,124350,336223,123290,124352
213352,272143,233688,341794,338340,235870
213353,11971,277107,198659,199198,64329
213354,87126,20691,96210,87234,87193
213355,36161,144622,318213,18914,42193
213356,158536,64329,160417,166581,272143
213357,160417,162655,218337,160974,64329
213358,199198,156560,166581,324823,293114
213359,64329,336220,198659,199198,166581
213360,160417,162655,218337,160974,64329
213361,160417,162655,199198,166581,199197
213362,20691,32088,272143,160417,129434
213363,158536,160974,48403,272143,156560
213364,160417,64329,162655,156560,272143
213365,336221,64329,199198,336220,293050
213366,136791,70195,158082,236444,313431
213367,64329,272143,199198,235715,224658
213368,161227,211477,161363,325756,207255
213369,96210,288440,160417,183176,162655
213370,272143,199198,175040,209236,158536
213371,272143,199198,96755,124749,166581
213372,20691,64329,183176,199197,337192
213373,272143,175040,199198,166581,218337
213374,272143,162655,199198,160974,30657
213375,158536,162655,160974,64329,218337
213376,336221,64329,235870,156964,199198
213377,272143,199198,158536,313920,225010
213378,199198,64329,198659,162655,175040
213379,272143,175040,199198,166581,218337
213380,96210,128260,199198,64329,111043
213381,156447,118622,256917,17101,181976
213382,36161,2303,36129,199198,272143
213383,234698,235616,283592,95716,48972
213384,64329,272143,199198,235715,224658
213385,162655,272143,218337,199198,156560
213386,339575,42520,194342,61901,285664
213387,327649,59015,55937,309531,327724
213388,313504,59758,284844,236613,300470
213389,272143,199198,175040,158536,162655
213390,272143,175040,199198,166581,218337
213391,198659,199198,64329,166581,324823
213392,123818,293301,124352,123290,156560
213393,199198,64329,198659,123826,338340
213394,198159,129434,199198,64329,286321
213395,283123,198659,199198,64329,166581
213396,233688,111043,198659,199198,215993
213397,166581,198659,324823,162655,182394
213398,158536,162655,160974,64329,218337
213399,117688,235373,111637,111644,294663
213400,272143,235715,199198,64329,198659
213401,272143,175040,199198,166581,218337
213402,123818,124352,123290,96210,124748
213403,336223,336220,235616,234698,96210
213404,199198,64329,156560,158536,198659
213405,102166,96210,304576,309931,129434
213406,272143,336223,336221,289090,124749
213407,336220,272143,59057,64329,235854
213408,308242,284018,342187,352619,342109
213409,87178,87233,42202,274717,333561
213410,276970,336221,48403,272143,336220
213411,272143,175040,199198,166581,218337
213412,277491,272143,234267,235616,199198
213413,199198,166581,162655,156560,20691
213414,64329,272143,199198,324823,166581
213415,129434,199198,64329,198659,198159
213416,283505,272143,199198,111043,175040
213417,64329,272143,199198,324823,166581
213418,272143,235715,199198,64329,198659
213419,124748,336221,162655,123818,123290
213420,272143,158536,160417,175040,166581
213421,123290,124352,124194,123818,129434
213422,336223,31520,31836,303180,199198
213423,123290,124352,123909,124228,123289
213424,123757,123818,124352,124748,64329
213425,272143,64329,198659,162655,224658
213426,272143,199198,199197,64329,218028
213427,158536,272143,64329,156624,156619
213428,158536,162655,160974,64329,218337
213429,160417,162655,218337,160974,64329
213430,199197,223445,100035,284547,206934
213431,64329,198659,199198,166581,324823
213432,218337,272143,162655,156560,160974
213433,338340,124749,284985,337735,268507
213434,199198,64329,198659,162655,175040
213435,272143,198659,182394,64329,224658
213436,272143,175040,166581,162655,198659
213437,158536,162655,160974,64329,218337
213438,160974,160417,158536,272143,199198
213439,235870,336221,64329,235616,336223
213440,272143,175040,199198,166581,218337
213441,160417,162655,218337,160974,64329
213442,288620,8131,324062,17344,19461
213443,272143,199198,124176,20691,123290
213444,59057,95716,235870,31836,293301
213445,272143,234698,123909,336221,96210
213446,199198,175040,162655,198659,161602
213447,272143,160417,218337,162655,199198
213448,272143,175040,199198,166581,218337
213449,156560,64329,199198,160417,160974
213450,270607,272143,199474,199198,124194
213451,158536,272143,160417,166581,199198
213452,64329,129434,166581,182394,199197
213453,272143,199198,182394,224658,324823
213454,272143,199198,166581,324823,218337
213455,235616,272143,128260,234698,336220
213456,64329,272143,199198,324823,166581
213457,199198,64329,198659,162655,175040
213458,123290,123818,272143,124352,124177
213459,64329,198659,199198,156560,166581
213460,272143,199198,166581,324823,218337
213461,272143,64329,175040,235715,199198
213462,336223,235870,336245,64329,284985
213463,124350,59057,124748,124177,124194
213464,272143,198659,182394,64329,224658
213465,272143,123909,199198,123757,166581
213466,288620,8131,96210,324062,17344
213467,272143,199198,160417,158536,156560
213468,158536,272143,336221,162655,218337
213469,48403,31836,288320,283123,119193
213470,272143,162655,218337,293301,156619
213471,272143,158536,162655,199198,175040
213472,341794,343282,343150,341180,341287
213473,162655,64329,272143,156560,336245
213474,198659,336221,64329,59057,95716
213475,199198,64329,198659,162655,175040
213476,95716,199198,175040,234698,166581
213477,28930,30003,32243,31731,30492
213478,162655,160417,128260,111043,119534
213479,199198,175040,162655,198659,324823
213480,284985,336220,59057,337735,160938
213481,64329,272143,199198,324823,166581
213482,289016,288270,290366,276992,290383
213483,336221,111043,199198,162655,277491
213484,199198,64329,198659,303565,162655
213485,209294,283123,207024,205052,207731
213486,160974,160417,158536,272143,199198
213487,272143,175040,166581,162655,124177
213488,234698,95716,128260,272143,111043
213489,175213,64329,20691,336221,175162
213490,156560,331116,162655,218337,272143
213491,160417,156560,149623,156624,162655
213492,272143,64329,175040,198659,182394
213493,233688,272143,64329,234006,128260
213494,272143,235715,199198,64329,319040
213495,61582,87193,47864,159009,206911
213496,199198,64329,162655,343256,198659
213497,123290,123757,124352,124177,123818
213498,160974,160417,158536,272143,199198
213499,123909,276970,286321,108855,202675
213500,336223,156560,162655,272143,336220
213501,284312,199198,156447,224658,213927
213502,199198,64329,10082,8793,8901
213503,161602,234698,272143,95716,235616
213504,198659,199198,64329,166581,324823
213505,123289,199198,64329,124176,124749
213506,96210,123290,123818,272143,124352
213507,213913,340222,201432,129563,128968
213508,35873,64329,198659,199198,166581
213509,272143,198659,182394,64329,224658
213510,285719,31520,48403,336380,59057
213511,272143,235715,199198,64329,198659
213512,272143,199197,284547,64329,156560
213513,199198,175040,166581,324823,156560
213514,64329,272143,199198,235715,224658
213515,199198,64329,198659,162655,175040
213516,25058,157770,64329,159034,160417
213517,235616,235870,95716,276946,272143
213518,272143,175040,199198,166581,218337
213519,166581,175040,198659,336380,162655
213520,207731,207024,202376,207714,206661
213521,199198,64329,198659,71601,162655
213522,272143,20716,161966,64329,160106
213523,272143,199198,175040,158536,162655
213524,272143,207994,199198,338350,166581
213525,58619,202388,208539,209013,202320
213526,199198,166581,162655,156560,175040
213527,160417,162655,218337,160974,64329
213528,64329,162655,199198,198659,158536
